,accuracy,loss,top_5_accuracy,val_accuracy,val_loss,val_top_5_accuracy,learning_rate
41,0.8194888830184937,0.5183420777320862,0.9924444556236267,0.8188000321388245,0.5426708459854126,0.9902000427246094,0.0010000000474974513
42,0.8214444518089294,0.5146641135215759,0.992555558681488,0.8118000626564026,0.566369354724884,0.9920000433921814,0.0010000000474974513
43,0.8222222328186035,0.5057551860809326,0.9937778115272522,0.8110000491142273,0.5574710369110107,0.992400050163269,0.0010000000474974513
44,0.8412444591522217,0.44813016057014465,0.9943555593490601,0.8238000273704529,0.5288349986076355,0.9930000305175781,0.0005000000237487257
45,0.8526000380516052,0.4193204939365387,0.9958000183105469,0.8244000673294067,0.5304797291755676,0.9926000237464905,0.0005000000237487257
46,0.8560222387313843,0.4114660620689392,0.9956444501876831,0.8290000557899475,0.5214268565177917,0.9930000305175781,0.0005000000237487257
47,0.8555333614349365,0.4115801155567169,0.9955111145973206,0.8250000476837158,0.5203771591186523,0.9938000440597534,0.0005000000237487257
48,0.8611778020858765,0.3956787884235382,0.996066689491272,0.8278000354766846,0.5300042033195496,0.9900000691413879,0.0005000000237487257
49,0.862666666507721,0.387890100479126,0.9958000183105469,0.8288000226020813,0.5227570533752441,0.9926000237464905,0.0005000000237487257
50,0.8675777912139893,0.3795837163925171,0.9961555600166321,0.8290000557899475,0.5238037109375,0.9912000298500061,0.0005000000237487257
51,0.8683111071586609,0.37193313241004944,0.9962666630744934,0.8282000422477722,0.5173137187957764,0.9928000569343567,0.0005000000237487257
52,0.8693110942840576,0.3688284754753113,0.9963333606719971,0.8304000496864319,0.5282343029975891,0.992400050163269,0.0005000000237487257
53,0.8745111227035522,0.35891830921173096,0.9967777729034424,0.8318000435829163,0.5283791422843933,0.9914000630378723,0.0005000000237487257
54,0.8739111423492432,0.35784912109375,0.9966444373130798,0.8270000219345093,0.5317073464393616,0.9904000759124756,0.0005000000237487257
55,0.8736222386360168,0.35234764218330383,0.9970666766166687,0.831000030040741,0.5286495685577393,0.9916000366210938,0.0005000000237487257
56,0.8764222264289856,0.3474031388759613,0.9970889091491699,0.8324000239372253,0.5223132371902466,0.9934000372886658,0.0005000000237487257
57,0.8856666684150696,0.32145655155181885,0.9976000189781189,0.8360000252723694,0.5078867673873901,0.9914000630378723,0.0002500000118743628
58,0.8922666907310486,0.30294522643089294,0.9978222250938416,0.8428000211715698,0.5120640993118286,0.9928000569343567,0.0002500000118743628
59,0.8942888975143433,0.3034609854221344,0.9976444840431213,0.8336000442504883,0.5139254927635193,0.993600070476532,0.0002500000118743628
60,0.8968889117240906,0.2933027446269989,0.9980888962745667,0.8386000394821167,0.524728536605835,0.9930000305175781,0.0002500000118743628
61,0.8968444466590881,0.28938642144203186,0.9985333681106567,0.8368000388145447,0.5232180953025818,0.9930000305175781,0.0002500000118743628
62,0.8973333239555359,0.2902609705924988,0.997866690158844,0.8356000185012817,0.5338532328605652,0.992400050163269,0.0002500000118743628
63,0.9041555523872375,0.2748391628265381,0.9982889294624329,0.8370000123977661,0.5217502117156982,0.992400050163269,0.0001250000059371814
64,0.9032666683197021,0.2711257040500641,0.9981555938720703,0.8360000252723694,0.5325653553009033,0.9926000237464905,0.0001250000059371814
65,0.9060888886451721,0.2652164399623871,0.9982222318649292,0.8378000259399414,0.5359964370727539,0.9930000305175781,0.0001250000059371814
66,0.9089555740356445,0.2612157166004181,0.9982666969299316,0.8402000665664673,0.5212528705596924,0.993600070476532,0.0001250000059371814
67,0.9078444838523865,0.2582993507385254,0.9988222122192383,0.836400032043457,0.5285186767578125,0.9932000637054443,0.0001250000059371814
